question,option,is_correct,source
"If a substance has a ph value greater than 7, what does it indicate?",base,True,correct_answer
"If a substance has a ph value greater than 7, what does it indicate?",acid,False,llama_distractor1
"If a substance has a ph value greater than 7, what does it indicate?",neutral,False,llama_distractor2
"If a substance has a ph value greater than 7, what does it indicate?",salty,False,llama_distractor3
The percent yield is determined by calculating the ratio of actual yield by what?,theoretical yield,True,correct_answer
The percent yield is determined by calculating the ratio of actual yield by what?,actual yield,False,llama_distractor1
The percent yield is determined by calculating the ratio of actual yield by what?,ratio,False,llama_distractor2
The percent yield is determined by calculating the ratio of actual yield by what?,the ratio of actual yieldactual yield,False,llama_distractor3
What are located along convergent and divergent plate boundaries?,volcanoes,True,correct_answer
What are located along convergent and divergent plate boundaries?,cities,False,llama_distractor1
What are located along convergent and divergent plate boundaries?,mountains,False,llama_distractor2
What are located along convergent and divergent plate boundaries?,oceans,False,llama_distractor3
What part of the neuron is a large structure with a central nucleus?,cell body,True,correct_answer
What part of the neuron is a large structure with a central nucleus?,dtendrils,False,llama_distractor1
What part of the neuron is a large structure with a central nucleus?,axon terminals,False,llama_distractor2
What part of the neuron is a large structure with a central nucleus?,synapses,False,llama_distractor3
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,electricity,True,correct_answer
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,oil,False,llama_distractor1
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,gas,False,llama_distractor2
Hydrogen-based fuel cells were and are used to provide what for manned space vehicles?,drinking water,False,llama_distractor3
What are plants that are adapted to very dry environments called?,xerophytes,True,correct_answer
What are plants that are adapted to very dry environments called?,hydrophytes,False,llama_distractor1
What are plants that are adapted to very dry environments called?,mesophytes this one is partially correct but not the exact term used in the context provided,False,llama_distractor2
What are plants that are adapted to very dry environments called?,halophytes,False,llama_distractor3
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,sensory,True,correct_answer
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,motor,False,llama_distractor1
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,afferent,False,llama_distractor2
What neurons carry nerve impulses from sense organs and internal organs to the central nervous system?,efferent,False,llama_distractor3
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sebaceous gland,True,correct_answer
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",sweat gland,False,llama_distractor1
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",salivary gland,False,llama_distractor2
"Associated with hair follicles, what type of oil gland is found all over the body and helps to lubricate and waterproof the skin and hair?",mammary gland,False,llama_distractor3
"The five human senses are taste, touch, vision, hearing and one more. what is it?",smell,True,correct_answer
"The five human senses are taste, touch, vision, hearing and one more. what is it?",taste,False,llama_distractor1
"The five human senses are taste, touch, vision, hearing and one more. what is it?",hearing,False,llama_distractor2
"The five human senses are taste, touch, vision, hearing and one more. what is it?",touch,False,llama_distractor3
How many bones does an adult skeleton have?,206,True,correct_answer
How many bones does an adult skeleton have?,250,False,llama_distractor1
How many bones does an adult skeleton have?,300,False,llama_distractor2
How many bones does an adult skeleton have?,225,False,llama_distractor3
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",plants,True,correct_answer
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",animals,False,llama_distractor1
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",soil,False,llama_distractor2
"Temperature and precipitation determine the types of what that can grow in an area, in turn affecting the animals that live there?",weather,False,llama_distractor3
What is the transfer of heat by physical contact?,conduction,True,correct_answer
What is the transfer of heat by physical contact?,convection,False,llama_distractor1
What is the transfer of heat by physical contact?,radiation,False,llama_distractor2
What is the transfer of heat by physical contact?,evaporation,False,llama_distractor3
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",gel electrophoresis,True,correct_answer
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",90 degrees,False,llama_distractor1
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",centrifugation,False,llama_distractor2
"What analytical technique, using stained gel, can separate dna fragments or rna molecules and proteins?",ultracentrifugation,False,llama_distractor3
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,scientific skepticism,True,correct_answer
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,faith-based inquiry,False,llama_distractor1
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,anecdotal analysis,False,llama_distractor2
Questioning claims based on their scientific verifiability rather than accepting claims based on faith or anecdotes is called what?,belief-driven scrutiny,False,llama_distractor3
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",natural selection,True,correct_answer
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",search selection,False,llama_distractor1
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",genetic drift,False,llama_distractor2
"Animals with better fitness have a better chance of passing their genes onto the next generation, this process is known as?",environmental selection,False,llama_distractor3
What acids are the structural components of many lipids and may be saturated or unsaturated?,fatty acids,True,correct_answer
What acids are the structural components of many lipids and may be saturated or unsaturated?,protein,False,llama_distractor1
What acids are the structural components of many lipids and may be saturated or unsaturated?,carbohydrates,False,llama_distractor2
What acids are the structural components of many lipids and may be saturated or unsaturated?,vitamins,False,llama_distractor3
Earth's axis is an imaginary line passing through which poles?,north and south,True,correct_answer
Earth's axis is an imaginary line passing through which poles?,east,False,llama_distractor1
Earth's axis is an imaginary line passing through which poles?,west,False,llama_distractor2
Earth's axis is an imaginary line passing through which poles?,up,False,llama_distractor3
What happens when ionic compounds are dissolved in water?,conduct electricity,True,correct_answer
What happens when ionic compounds are dissolved in water?,become glue,False,llama_distractor1
What happens when ionic compounds are dissolved in water?,turn into a solid,False,llama_distractor2
What happens when ionic compounds are dissolved in water?,change color,False,llama_distractor3
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,differentiation,True,correct_answer
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,growth,False,llama_distractor1
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,reproduction,False,llama_distractor2
What is the process in which unspecialized cells become specialized in structure and function to perform certain tasks in the body?,evolution,False,llama_distractor3
How many types of basic sensory receptors are there?,five,True,correct_answer
How many types of basic sensory receptors are there?,20,False,llama_distractor1
How many types of basic sensory receptors are there?,100,False,llama_distractor2
How many types of basic sensory receptors are there?,42,False,llama_distractor3
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,covalent,True,correct_answer
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,ionic,False,llama_distractor1
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,metallic,False,llama_distractor2
What bond is the force of attraction that holds together two atoms that share a pair of valence electrons?,hydrogen,False,llama_distractor3
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",epidermal,True,correct_answer
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",ground tissue,False,llama_distractor1
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",bundles of vascular tissues,False,llama_distractor2
"Above the meristem, the rest of the root is covered with a single layer of what type of cells, which may have root hairs?",stored starch,False,llama_distractor3
What were the first plants to evolve?,nonvascular plants,True,correct_answer
What were the first plants to evolve?,vascular plants,False,llama_distractor1
What were the first plants to evolve?,seed plants,False,llama_distractor2
What were the first plants to evolve?,flower plants,False,llama_distractor3
What term describes the distance between two corresponding points on adjacent waves?,wavelength,True,correct_answer
What term describes the distance between two corresponding points on adjacent waves?,amplitude,False,llama_distractor1
What term describes the distance between two corresponding points on adjacent waves?,frequency,False,llama_distractor2
What term describes the distance between two corresponding points on adjacent waves?,phase,False,llama_distractor3
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,decomposers,True,correct_answer
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,toxins,False,llama_distractor1
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,consuming,False,llama_distractor2
What break down dead organisms and other organic waste and release inorganic molecules back to the environment called?,disintegrating,False,llama_distractor3
What is the science of classifying living things called?,taxonomy,True,correct_answer
What is the science of classifying living things called?,history,False,llama_distractor1
What is the science of classifying living things called?,evolution,False,llama_distractor2
What is the science of classifying living things called?,phylogeny,False,llama_distractor3
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",muscle,True,correct_answer
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",bone,False,llama_distractor1
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",skin,False,llama_distractor2
"Illustrating how form follows function, long, slender protein strands that make up what tissue are essential for contracting and relaxing?",hair,False,llama_distractor3
What makes marginal lands unsuitable for farming?,drought,True,correct_answer
What makes marginal lands unsuitable for farming?,soil salinity,False,llama_distractor1
What makes marginal lands unsuitable for farming?,topography,False,llama_distractor2
What makes marginal lands unsuitable for farming?,poor drainage,False,llama_distractor3
What happens to water when it freezes?,it expands,True,correct_answer
What happens to water when it freezes?,it contracts,False,llama_distractor1
What happens to water when it freezes?,it becomes less dense,False,llama_distractor2
What happens to water when it freezes?,it does not change,False,llama_distractor3
"The three parts of the human small intestine is the duodenum, jejunum, and what?",ileum,True,correct_answer
"The three parts of the human small intestine is the duodenum, jejunum, and what?",이jeunum,False,llama_distractor1
"The three parts of the human small intestine is the duodenum, jejunum, and what?",stomach,False,llama_distractor2
"The three parts of the human small intestine is the duodenum, jejunum, and what?",liver,False,llama_distractor3
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,buoyancy,True,correct_answer
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,billancy,False,llama_distractor1
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,flotancy,False,llama_distractor2
What is the term for the ability of a fluid to exert an upward force on any object placed in it?,liftancy,False,llama_distractor3
A fuel cell is a galvanic cell that requires a constant external supply of what?,reactants,True,correct_answer
A fuel cell is a galvanic cell that requires a constant external supply of what?,power,False,llama_distractor1
A fuel cell is a galvanic cell that requires a constant external supply of what?,energy,False,llama_distractor2
A fuel cell is a galvanic cell that requires a constant external supply of what?,storage,False,llama_distractor3
"Lichens are not a single organism, but rather an example of a what?",mutualism,True,correct_answer
"Lichens are not a single organism, but rather an example of a what?",parasitism,False,llama_distractor1
"Lichens are not a single organism, but rather an example of a what?",commensalism,False,llama_distractor2
"Lichens are not a single organism, but rather an example of a what?",predation,False,llama_distractor3
What theory states that there is no interaction between individual gas particles?,kinetic theory,True,correct_answer
What theory states that there is no interaction between individual gas particles?,portes theory,False,llama_distractor1
What theory states that there is no interaction between individual gas particles?,ideal gas law,False,llama_distractor2
What theory states that there is no interaction between individual gas particles?,london dispersion force theory,False,llama_distractor3
A vapor light produces visible light by what process?,electroluminescence,True,correct_answer
A vapor light produces visible light by what process?,light,False,llama_distractor1
A vapor light produces visible light by what process?,infrared radiation,False,llama_distractor2
A vapor light produces visible light by what process?,radio waves,False,llama_distractor3
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",magma,True,correct_answer
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",lava,False,llama_distractor1
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",rock,False,llama_distractor2
"What substance, which forms igneous rock, flows out in rivers of lava when it reaches the surface?",molten metal,False,llama_distractor3
What do mammals have under the skin to help insulate the body?,a layer of fat,True,correct_answer
What do mammals have under the skin to help insulate the body?,hair,False,llama_distractor1
What do mammals have under the skin to help insulate the body?,skin,False,llama_distractor2
What do mammals have under the skin to help insulate the body?,muscle,False,llama_distractor3
Certain air pollutants form which liquid when dissolved in water droplets in the air?,acid,True,correct_answer
Certain air pollutants form which liquid when dissolved in water droplets in the air?,sugar,False,llama_distractor1
Certain air pollutants form which liquid when dissolved in water droplets in the air?,salt,False,llama_distractor2
Certain air pollutants form which liquid when dissolved in water droplets in the air?,vinegar,False,llama_distractor3
What element is the most abundant in the universe?,hydrogen,True,correct_answer
What element is the most abundant in the universe?,helium,False,llama_distractor1
What element is the most abundant in the universe?,oxygen,False,llama_distractor2
What element is the most abundant in the universe?,nitrogen,False,llama_distractor3
"Atoms of a given _______ are identical in size, mass, and other properties.",element,True,correct_answer
"Atoms of a given _______ are identical in size, mass, and other properties.",molecule,False,llama_distractor1
"Atoms of a given _______ are identical in size, mass, and other properties.",compound,False,llama_distractor2
"Atoms of a given _______ are identical in size, mass, and other properties.",isotope,False,llama_distractor3
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,porous,True,correct_answer
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,compact,False,llama_distractor1
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,dense,False,llama_distractor2
Spongy bone is found inside bones and is lighter and less dense than compact bone because it is what?,solid,False,llama_distractor3
"Animals are heterotrophs, which means that they cannot make their own what?",food,True,correct_answer
"Animals are heterotrophs, which means that they cannot make their own what?",energy,False,llama_distractor1
"Animals are heterotrophs, which means that they cannot make their own what?",water,False,llama_distractor2
"Animals are heterotrophs, which means that they cannot make their own what?",air,False,llama_distractor3
What is the electron domain geometry of ammonia?,tetrahedral,True,correct_answer
What is the electron domain geometry of ammonia?,sierra,False,llama_distractor1
What is the electron domain geometry of ammonia?,column,False,llama_distractor2
What is the electron domain geometry of ammonia?,bowling pin,False,llama_distractor3
"In humans, fertilization occurs soon after the oocyte leaves this?",ovary,True,correct_answer
"In humans, fertilization occurs soon after the oocyte leaves this?",kidney,False,llama_distractor1
"In humans, fertilization occurs soon after the oocyte leaves this?",uterus,False,llama_distractor2
"In humans, fertilization occurs soon after the oocyte leaves this?",stomach,False,llama_distractor3
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",photosynthesis,True,correct_answer
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",respiration,False,llama_distractor1
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",fermentation,False,llama_distractor2
"Oxygen, carbon dioxide, atp, and nadph are reactants in what process that plants use to produce food?",cellular respiration,False,llama_distractor3
What is the basic unit of the structure and function of living things?,cell,True,correct_answer
What is the basic unit of the structure and function of living things?,organ,False,llama_distractor1
What is the basic unit of the structure and function of living things?,tissue,False,llama_distractor2
What is the basic unit of the structure and function of living things?,organism,False,llama_distractor3
The earth's gravitational force causes the moon to do what?,orbit the earth,True,correct_answer
The earth's gravitational force causes the moon to do what?,orbit the sun,False,llama_distractor1
The earth's gravitational force causes the moon to do what?,escape earths gravity,False,llama_distractor2
The earth's gravitational force causes the moon to do what?,stall in space,False,llama_distractor3
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",neurotransmitters,True,correct_answer
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",poisonous substances,False,llama_distractor1
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",hormones,False,llama_distractor2
"When a nerve impulse reaches the end of an axon, what are the chemicals released by the axon called?",musical notes,False,llama_distractor3
What do ecosystems absorb on the earth?,energy,True,correct_answer
What do ecosystems absorb on the earth?,co2,False,llama_distractor1
What do ecosystems absorb on the earth?,pollutants,False,llama_distractor2
What do ecosystems absorb on the earth?,waste,False,llama_distractor3
Under what type of conditions can populations grow exponentially?,ideal,True,correct_answer
Under what type of conditions can populations grow exponentially?,stressful,False,llama_distractor1
Under what type of conditions can populations grow exponentially?,challenging,False,llama_distractor2
Under what type of conditions can populations grow exponentially?,limited,False,llama_distractor3
Malonate plays what negative role on the enzyme succinate dehydrogenase?,inhibitor,True,correct_answer
Malonate plays what negative role on the enzyme succinate dehydrogenase?,certainly three incorrect answers activator,False,llama_distractor1
Malonate plays what negative role on the enzyme succinate dehydrogenase?,substrate,False,llama_distractor2
Malonate plays what negative role on the enzyme succinate dehydrogenase?,product,False,llama_distractor3
How many mass extinctions have occurred throughout earth's history?,five,True,correct_answer
How many mass extinctions have occurred throughout earth's history?,10,False,llama_distractor1
How many mass extinctions have occurred throughout earth's history?,20,False,llama_distractor2
How many mass extinctions have occurred throughout earth's history?,40,False,llama_distractor3
What refers to the ability to change or move matter and is required by all life processes and living things?,energy,True,correct_answer
What refers to the ability to change or move matter and is required by all life processes and living things?,law,False,llama_distractor1
What refers to the ability to change or move matter and is required by all life processes and living things?,water,False,llama_distractor2
What refers to the ability to change or move matter and is required by all life processes and living things?,organs,False,llama_distractor3
What do we call the visible part of the electromagnetic spectrum?,light,True,correct_answer
What do we call the visible part of the electromagnetic spectrum?,radio waves,False,llama_distractor1
What do we call the visible part of the electromagnetic spectrum?,microwaves,False,llama_distractor2
What do we call the visible part of the electromagnetic spectrum?,gamma rays,False,llama_distractor3
What type of crust is made of basalt lavas that flow onto the seafloor?,oceanic,True,correct_answer
What type of crust is made of basalt lavas that flow onto the seafloor?,continental,False,llama_distractor1
What type of crust is made of basalt lavas that flow onto the seafloor?,sedimentary,False,llama_distractor2
What type of crust is made of basalt lavas that flow onto the seafloor?,metamorphic,False,llama_distractor3
What is a large molecule with many repeating units?,polymer,True,correct_answer
What is a large molecule with many repeating units?,dna,False,llama_distractor1
What is a large molecule with many repeating units?,protein,False,llama_distractor2
What is a large molecule with many repeating units?,carbohydrate,False,llama_distractor3
"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",clouds and dust,True,correct_answer
"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",water vapor,False,llama_distractor1
"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",carbon dioxide,False,llama_distractor2
"What absorbs, scatters, or reflects most incoming solar radiation in the atmosphere?",the ozone layer,False,llama_distractor3
How do many mammals control their body temperature?,sweating,True,correct_answer
How do many mammals control their body temperature?,regulating body temperature through shivering,False,llama_distractor1
How do many mammals control their body temperature?,controlling body temperature through hibernation,False,llama_distractor2
How do many mammals control their body temperature?,maintaining body temperature through insulation,False,llama_distractor3
"The invention of the wheel is an example of what, which has the goal of solving human problems?",technology,True,correct_answer
"The invention of the wheel is an example of what, which has the goal of solving human problems?",human problems,False,llama_distractor1
"The invention of the wheel is an example of what, which has the goal of solving human problems?",society,False,llama_distractor2
"The invention of the wheel is an example of what, which has the goal of solving human problems?",life,False,llama_distractor3
Prokaryotes can reproduce quickly by what?,binary fission,True,correct_answer
Prokaryotes can reproduce quickly by what?,cellular fusion,False,llama_distractor1
Prokaryotes can reproduce quickly by what?,mitosis,False,llama_distractor2
Prokaryotes can reproduce quickly by what?,meiosis,False,llama_distractor3
What is defined by its sequence of nucleotides?,nucleic acids,True,correct_answer
What is defined by its sequence of nucleotides?,protein,False,llama_distractor1
What is defined by its sequence of nucleotides?,amino acid,False,llama_distractor2
What is defined by its sequence of nucleotides?,carbohydrate,False,llama_distractor3
What in roundworms is a partial body cavity filled with fluid?,pseudocoelom,True,correct_answer
What in roundworms is a partial body cavity filled with fluid?,cartilage,False,llama_distractor1
What in roundworms is a partial body cavity filled with fluid?,bone,False,llama_distractor2
What in roundworms is a partial body cavity filled with fluid?,muscle,False,llama_distractor3
Which body system breaks down food and absorbs nutrients?,digestive system,True,correct_answer
Which body system breaks down food and absorbs nutrients?,respiratory system,False,llama_distractor1
Which body system breaks down food and absorbs nutrients?,circulatory system,False,llama_distractor2
Which body system breaks down food and absorbs nutrients?,immune system,False,llama_distractor3
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,diabetes,True,correct_answer
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,heart disease,False,llama_distractor1
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,cancer,False,llama_distractor2
What disease is unpreventable in the type one form but may be prevented by diet if it is of the second type?,obesity,False,llama_distractor3
What do you call a chemical process used to treat water by destroying a contaminant?,chemical remediation,True,correct_answer
What do you call a chemical process used to treat water by destroying a contaminant?,water treatment,False,llama_distractor1
What do you call a chemical process used to treat water by destroying a contaminant?,contaminant removal process,False,llama_distractor2
What do you call a chemical process used to treat water by destroying a contaminant?,pollutant neutralization,False,llama_distractor3
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,ocean acidification,True,correct_answer
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,ocean acidification climate change,False,llama_distractor1
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,eutrophication,False,llama_distractor2
What occurs when excess carbon dioxide in the atmosphere causes the oceans to become acidic?,pollution,False,llama_distractor3
What kind of muscle is the heart mainly composed of?,cardiac muscle,True,correct_answer
What kind of muscle is the heart mainly composed of?,skeletal muscle,False,llama_distractor1
What kind of muscle is the heart mainly composed of?,smooth muscle blood vessels only,False,llama_distractor2
What kind of muscle is the heart mainly composed of?,connective tissue,False,llama_distractor3
What branch of science explains much of what you observe and do in your daily life?,physical science,True,correct_answer
What branch of science explains much of what you observe and do in your daily life?,math science,False,llama_distractor1
What branch of science explains much of what you observe and do in your daily life?,social science,False,llama_distractor2
What branch of science explains much of what you observe and do in your daily life?,biology science,False,llama_distractor3
"When present in large volumes, what color hue can water emit?",blue,True,correct_answer
"When present in large volumes, what color hue can water emit?",pink,False,llama_distractor1
"When present in large volumes, what color hue can water emit?",green,False,llama_distractor2
"When present in large volumes, what color hue can water emit?",purple,False,llama_distractor3
What prevents new ovarian follicles from developing and suppresses uterine contractility?,progesterone,True,correct_answer
What prevents new ovarian follicles from developing and suppresses uterine contractility?,estrogen,False,llama_distractor1
What prevents new ovarian follicles from developing and suppresses uterine contractility?,hcg,False,llama_distractor2
What prevents new ovarian follicles from developing and suppresses uterine contractility?,pregnancy weight gain,False,llama_distractor3
What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,nuclear,True,correct_answer
What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,chemical,False,llama_distractor1
What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,biological,False,llama_distractor2
What type of bombs put a much larger fraction of their output into thermal energy than do conventional bombs?,conventional,False,llama_distractor3
"The majority of elements, including iron and copper, are of what type?",metals,True,correct_answer
"The majority of elements, including iron and copper, are of what type?",nonmetal,False,llama_distractor1
"The majority of elements, including iron and copper, are of what type?",hydrogen,False,llama_distractor2
"The majority of elements, including iron and copper, are of what type?",oxygen,False,llama_distractor3
What happens to water vapor as it rises?,it cools,True,correct_answer
What happens to water vapor as it rises?,wings,False,llama_distractor1
What happens to water vapor as it rises?,explodes,False,llama_distractor2
What happens to water vapor as it rises?,evaporates,False,llama_distractor3
The bilaterians are divided into deuterostomes and what else?,protostomes,True,correct_answer
The bilaterians are divided into deuterostomes and what else?,icación,False,llama_distractor1
The bilaterians are divided into deuterostomes and what else?,eumetazoa,False,llama_distractor2
The bilaterians are divided into deuterostomes and what else?,cnidarians,False,llama_distractor3
What is it called when birds keep their eggs warm while the embryos inside develop?,incubation,True,correct_answer
What is it called when birds keep their eggs warm while the embryos inside develop?,breeding,False,llama_distractor1
What is it called when birds keep their eggs warm while the embryos inside develop?,hatching,False,llama_distractor2
What is it called when birds keep their eggs warm while the embryos inside develop?,broodiness,False,llama_distractor3
"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",slump,True,correct_answer
"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",landslide,False,llama_distractor1
"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",erosion,False,llama_distractor2
"What leaves behind crescent-shaped scars on a hillside and  may be caused by a layer of slippery, wet clay underneath the rock and soil on a hillside?",weathering,False,llama_distractor3
What is the organ system that brings oxygen into the body and releases carbon dioxide?,lungs,True,correct_answer
What is the organ system that brings oxygen into the body and releases carbon dioxide?,skin,False,llama_distractor1
What is the organ system that brings oxygen into the body and releases carbon dioxide?,liver,False,llama_distractor2
What is the organ system that brings oxygen into the body and releases carbon dioxide?,heart,False,llama_distractor3
The ladybug and the frog both start as eggs and go through what process?,metamorphosis,True,correct_answer
The ladybug and the frog both start as eggs and go through what process?,bataille,False,llama_distractor1
The ladybug and the frog both start as eggs and go through what process?,evolution,False,llama_distractor2
The ladybug and the frog both start as eggs and go through what process?,mutation,False,llama_distractor3
What formula  shows only the kinds and numbers of atoms in a molecule?,molecular formula,True,correct_answer
What formula  shows only the kinds and numbers of atoms in a molecule?,structural formula,False,llama_distractor1
What formula  shows only the kinds and numbers of atoms in a molecule?,condensed structural formula,False,llama_distractor2
What formula  shows only the kinds and numbers of atoms in a molecule?,molecular structure,False,llama_distractor3
"In multicellular organisms, essential biological functions are carried out by what?",organs,True,correct_answer
"In multicellular organisms, essential biological functions are carried out by what?",cells,False,llama_distractor1
"In multicellular organisms, essential biological functions are carried out by what?",tissues,False,llama_distractor2
"In multicellular organisms, essential biological functions are carried out by what?",organelles,False,llama_distractor3
"Fahrenheit, celsius, and kelvin are all units which measure what?",temperature,True,correct_answer
"Fahrenheit, celsius, and kelvin are all units which measure what?",distance,False,llama_distractor1
"Fahrenheit, celsius, and kelvin are all units which measure what?",weight,False,llama_distractor2
"Fahrenheit, celsius, and kelvin are all units which measure what?",time,False,llama_distractor3
Many plants respond to the days growing shorter in the fall by doing what?,going dormant,True,correct_answer
Many plants respond to the days growing shorter in the fall by doing what?,storing water,False,llama_distractor1
Many plants respond to the days growing shorter in the fall by doing what?,producing fruit,False,llama_distractor2
Many plants respond to the days growing shorter in the fall by doing what?,growing taller,False,llama_distractor3
What are the smallest particles of matter?,atoms,True,correct_answer
What are the smallest particles of matter?,molecules,False,llama_distractor1
What are the smallest particles of matter?,protons,False,llama_distractor2
What are the smallest particles of matter?,electrons,False,llama_distractor3
How do animals obtain nitrogen?,eating plants or organisms,True,correct_answer
How do animals obtain nitrogen?,nitrogen gas,False,llama_distractor1
How do animals obtain nitrogen?,products of decomposition,False,llama_distractor2
How do animals obtain nitrogen?,other bacteria,False,llama_distractor3
Hydrophilic molecules generally avoid what other kinds of molecules?,hydrophobic,True,correct_answer
Hydrophilic molecules generally avoid what other kinds of molecules?,icy,False,llama_distractor1
Hydrophilic molecules generally avoid what other kinds of molecules?,metallic,False,llama_distractor2
Hydrophilic molecules generally avoid what other kinds of molecules?,polar,False,llama_distractor3
The name of a simple covalent compound can be determined from its chemical this?,formula,True,correct_answer
The name of a simple covalent compound can be determined from its chemical this?,chemical structure,False,llama_distractor1
The name of a simple covalent compound can be determined from its chemical this?,chemical equation,False,llama_distractor2
The name of a simple covalent compound can be determined from its chemical this?,molecular model,False,llama_distractor3
Asteroids are not geologically active. which is the only way they can change?,a collision,True,correct_answer
Asteroids are not geologically active. which is the only way they can change?,asteroids can change due to,False,llama_distractor1
Asteroids are not geologically active. which is the only way they can change?,asteroids can change due to,False,llama_distractor2
Asteroids are not geologically active. which is the only way they can change?,asteroids can change due to,False,llama_distractor3
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,oviparous,True,correct_answer
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,viviparous,False,llama_distractor1
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,ovulate,False,llama_distractor2
What term describes reproducing by external fertilization after the female sheds large numbers of small eggs?,hatching,False,llama_distractor3
Solid carbon dioxide is called what?,dry ice,True,correct_answer
Solid carbon dioxide is called what?,frozen carbon dioxide,False,llama_distractor1
Solid carbon dioxide is called what?,liquid carbon dioxide,False,llama_distractor2
Solid carbon dioxide is called what?,solid water,False,llama_distractor3
"While ecosystems need a constant input of energy for their organisms, what do ecosystems recycle?",matter,True,correct_answer
